id,name,date,count,totalCount,onboardedCount,startingDate
3,Comuni,2023-05-15T00:00:00.000Z,360,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-05-25T00:00:00.000Z,389,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-06-04T00:00:00.000Z,415,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-06-14T00:00:00.000Z,489,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-06-24T00:00:00.000Z,644,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-07-04T00:00:00.000Z,951,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-07-14T00:00:00.000Z,1191,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-07-24T00:00:00.000Z,1349,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-08-03T00:00:00.000Z,1549,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-08-13T00:00:00.000Z,1701,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-08-23T00:00:00.000Z,1799,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-09-02T00:00:00.000Z,1978,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-09-12T00:00:00.000Z,2183,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-09-22T00:00:00.000Z,2551,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-10-02T00:00:00.000Z,2931,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-10-12T00:00:00.000Z,3219,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-10-22T00:00:00.000Z,3450,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-11-01T00:00:00.000Z,3653,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-11-11T00:00:00.000Z,3842,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-11-21T00:00:00.000Z,4002,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-12-01T00:00:00.000Z,4256,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-12-11T00:00:00.000Z,4412,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-12-21T00:00:00.000Z,4559,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2023-12-31T00:00:00.000Z,4605,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-01-10T00:00:00.000Z,4689,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-01-20T00:00:00.000Z,4840,8546,5681,2023-04-09T00:00:00.000Z
3,Comuni,2024-01-30T00:00:00.000Z,4935,8546,5681,2023-04-09T00:00:00.000Z
