id,name,date,count,totalCount,onboardedCount,startingDate
2,Aziende Ospedaliere e ASL,2024-03-15T00:00:00.000Z,23,245,25,2023-10-09T00:00:00.000Z
2,Aziende Ospedaliere e ASL,2024-03-20T00:00:00.000Z,23,245,25,2023-10-09T00:00:00.000Z
2,Aziende Ospedaliere e ASL,2024-03-25T00:00:00.000Z,24,245,25,2023-10-09T00:00:00.000Z
2,Aziende Ospedaliere e ASL,2024-03-30T00:00:00.000Z,25,245,25,2023-10-09T00:00:00.000Z
2,Aziende Ospedaliere e ASL,2024-04-04T00:00:00.000Z,25,245,25,2023-10-09T00:00:00.000Z
2,Aziende Ospedaliere e ASL,2024-04-09T00:00:00.000Z,25,245,25,2023-10-09T00:00:00.000Z
3,Comuni,2023-10-07T00:00:00.000Z,3101,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-10-12T00:00:00.000Z,3219,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-10-17T00:00:00.000Z,3313,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-10-22T00:00:00.000Z,3450,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-10-27T00:00:00.000Z,3588,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-01T00:00:00.000Z,3653,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-06T00:00:00.000Z,3700,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-11T00:00:00.000Z,3842,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-16T00:00:00.000Z,3923,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-21T00:00:00.000Z,4002,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-11-26T00:00:00.000Z,4113,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-01T00:00:00.000Z,4256,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-06T00:00:00.000Z,4346,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-11T00:00:00.000Z,4412,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-16T00:00:00.000Z,4507,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-21T00:00:00.000Z,4559,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-26T00:00:00.000Z,4575,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2023-12-31T00:00:00.000Z,4605,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-05T00:00:00.000Z,4638,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-10T00:00:00.000Z,4689,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-15T00:00:00.000Z,4736,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-20T00:00:00.000Z,4840,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-25T00:00:00.000Z,4895,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-01-30T00:00:00.000Z,4935,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-04T00:00:00.000Z,5006,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-09T00:00:00.000Z,5078,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-14T00:00:00.000Z,5114,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-19T00:00:00.000Z,5163,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-24T00:00:00.000Z,5235,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-02-29T00:00:00.000Z,5290,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-05T00:00:00.000Z,5326,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-10T00:00:00.000Z,5378,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-15T00:00:00.000Z,5430,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-20T00:00:00.000Z,5502,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-25T00:00:00.000Z,5553,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-03-30T00:00:00.000Z,5625,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-04-04T00:00:00.000Z,5647,8546,5689,2023-10-09T00:00:00.000Z
3,Comuni,2024-04-09T00:00:00.000Z,5689,8546,5689,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-10-07T00:00:00.000Z,18,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-10-12T00:00:00.000Z,18,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-10-17T00:00:00.000Z,18,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-10-22T00:00:00.000Z,18,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-10-27T00:00:00.000Z,19,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-11-01T00:00:00.000Z,19,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-11-06T00:00:00.000Z,19,102,36,2023-10-09T00:00:00.000Z
4,Province e Città Metropolitane,2023-11-11T00:00:00.000Z,20,102,36,2023-10-09T00:00:00.000Z
