id,name,date,count,totalCount,onboardedCount,startingDate
2,Aziende Ospedaliere e ASL,2023-04-03T07:46:19.481Z,2,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-04-13T07:46:19.481Z,2,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-04-23T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-05-03T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-05-13T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-05-23T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-06-02T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-06-12T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-06-22T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-07-02T07:46:19.481Z,3,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-07-12T07:46:19.481Z,5,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-07-22T07:46:19.481Z,5,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-08-01T07:46:19.481Z,7,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-08-11T07:46:19.481Z,7,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-08-21T07:46:19.481Z,8,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-08-31T07:46:19.481Z,9,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-09-10T07:46:19.481Z,10,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-09-20T07:46:19.481Z,10,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-09-30T07:46:19.481Z,10,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-10-10T07:46:19.481Z,12,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-10-20T07:46:19.481Z,15,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-10-30T07:46:19.481Z,16,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-11-09T07:46:19.481Z,17,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-11-19T07:46:19.481Z,17,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-11-29T07:46:19.481Z,17,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-12-09T07:46:19.481Z,17,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-12-19T07:46:19.481Z,17,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2023-12-29T07:46:19.481Z,18,245,19,2023-01-13T07:46:19.481Z
2,Aziende Ospedaliere e ASL,2024-01-08T07:46:19.481Z,19,245,19,2023-01-13T07:46:19.481Z
3,Comuni,2023-01-13T07:46:19.481Z,14,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-01-23T07:46:19.481Z,41,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-02-02T07:46:19.481Z,69,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-02-12T07:46:19.481Z,99,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-02-22T07:46:19.481Z,118,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-03-04T07:46:19.481Z,139,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-03-14T07:46:19.481Z,162,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-03-24T07:46:19.481Z,179,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-04-03T07:46:19.481Z,204,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-04-13T07:46:19.481Z,218,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-04-23T07:46:19.481Z,228,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-05-03T07:46:19.481Z,266,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-05-13T07:46:19.481Z,288,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-05-23T07:46:19.481Z,319,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-06-02T07:46:19.481Z,373,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-06-12T07:46:19.481Z,491,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-06-22T07:46:19.481Z,825,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-07-02T07:46:19.481Z,1051,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-07-12T07:46:19.481Z,1251,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-07-22T07:46:19.481Z,1395,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-08-01T07:46:19.481Z,1596,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-08-11T07:46:19.481Z,1656,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-08-21T07:46:19.481Z,1842,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-08-31T07:46:19.481Z,2060,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-09-10T07:46:19.481Z,2377,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-09-20T07:46:19.481Z,2833,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-09-30T07:46:19.481Z,3046,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-10-10T07:46:19.481Z,3332,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-10-20T07:46:19.481Z,3531,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-10-30T07:46:19.481Z,3698,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-11-09T07:46:19.481Z,3880,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-11-19T07:46:19.481Z,4085,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-11-29T07:46:19.481Z,4321,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-12-09T07:46:19.481Z,4437,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-12-19T07:46:19.481Z,4502,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2023-12-29T07:46:19.481Z,4560,8546,4645,2023-01-13T07:46:19.481Z
3,Comuni,2024-01-08T07:46:19.481Z,4645,8546,4645,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-01-13T07:46:19.481Z,0,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-01-23T07:46:19.481Z,0,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-02-02T07:46:19.481Z,0,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-02-12T07:46:19.481Z,1,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-02-22T07:46:19.481Z,1,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-03-04T07:46:19.481Z,1,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-03-14T07:46:19.481Z,1,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-03-24T07:46:19.481Z,1,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-04-03T07:46:19.481Z,2,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-04-13T07:46:19.481Z,3,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-04-23T07:46:19.481Z,3,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-05-03T07:46:19.481Z,4,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-05-13T07:46:19.481Z,5,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-05-23T07:46:19.481Z,5,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-06-02T07:46:19.481Z,5,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-06-12T07:46:19.481Z,7,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-06-22T07:46:19.481Z,9,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-07-02T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-07-12T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-07-22T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-08-01T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-08-11T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-08-21T07:46:19.481Z,12,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-08-31T07:46:19.481Z,16,102,27,2023-01-13T07:46:19.481Z
4,Province e Città Metropolitane,2023-09-10T07:46:19.481Z,18,102,27,2023-01-13T07:46:19.481Z
